pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
-73.983966,40.721347,-73.959959,40.762514,1
-73.987518,40.744033,-73.980263,40.744285,1
-73.96498,40.759943,-73.971154,40.764252,2
-73.957418,40.776933,-73.922551,40.760037,3
-74.007904,40.705254,-73.989317,40.740531,1
-73.95572662353516,40.779640197753906,-73.9767074584961,40.78852844238281,1
-73.986273,40.758881,-73.999843,40.726925,1
-74.005443,40.741033,-73.98693,40.759668,1
-73.98553,40.747992,-73.991135,40.765592,6
-73.866207,40.771125,-73.983933,40.758562,1
-73.984203,40.695202,-73.992957,40.719462,3
-73.961535,40.759982,-73.982242,40.77398,1
-73.982945,40.755692,-73.961585,40.770463,1
-73.9941,40.75117,-73.98329,40.7615,1
-74.009028,40.712427,-74.013862,40.714803,1
-74.00731658935547,40.728614807128906,-74.010009765625,40.721099853515625,1
-73.979203,40.762275,-73.988722,40.778335,1
-73.982098,40.768535,-73.981542,40.755033,2
-73.98993682861328,40.734134674072266,-73.99190521240233,40.74921417236328,1
-73.95344,40.744625,-73.934232,40.770928,1
-73.985231,40.758309,-73.97877,40.755799,2
-73.977569,40.7523,-73.872007,40.774465,1
-73.967756,40.793009,-73.983446,40.775162,1
-73.982548,40.751257,-73.991505,40.749165,1
-73.985445,40.763072,-73.961315,40.766692,1
-73.997022,40.722479,-74.00623,40.739698,1
-73.949781,40.784693,-73.938687,40.804993,1
-73.979517,40.777112,-73.966243,40.789408,1
-73.953648,40.784745,-73.966855,40.790109,1
-73.958953,40.775052,-73.972282,40.743413,3
-73.959785,40.766717,-73.979432,40.76556,5
-73.791823,40.645207,-73.952637,40.767205,1
-73.97457,40.75977,-73.977017,40.683332,6
-73.953495,40.78807,-73.939997,40.805275,2
-74.00421,40.747618,-73.988555,40.736963,1
-73.976067,40.788582,-73.975757,40.793847,1
-74.015649,40.715725,-73.983714,40.729992,1
-73.997333,40.762889,-73.993899,40.752312,1
-73.966052,40.77118,-73.991615,40.742708,1
-73.976148,40.759693,-74.005543,40.726372,1
-74.001468,40.746395,-73.972852,40.749902,1
-73.956,40.7818,-73.9704,40.7621,1
-73.952527,40.772432,-73.870982,40.771885,1
-73.97148895263672,40.76351547241211,-73.99036407470702,40.751686096191406,1
-73.953173,40.782697,-73.980798,40.789505,1
-73.992888,40.741402,-73.968305,40.707752,1
-73.95438,40.784797,-73.961483,40.776265,1
-73.990787,40.750877,-73.98124,40.7594,1
-73.990302,40.750492,-73.997335,40.741615,1
-73.971768,40.7972,-73.95566,40.782225,3
-73.95321,40.767522,-73.963195,40.768172,1
-73.862912,40.769087,-73.818917,40.710167,1
-73.999722,40.73414,-73.994732,40.721329,1
-74.015065,40.709389,-73.987006,40.759485,1
-73.981845,40.767977,-73.977703,40.764597,1
-73.955852,40.714076,-73.952585,40.707354,3
-74.000423,40.732405,-73.970562,40.752702,2
-73.961333,40.719263,-73.955148,40.688725,2
-73.97917,40.771466,-73.96702,40.763818,1
-73.97394,40.791837,-73.979297,40.772678,1
-73.988213,40.743581,-73.968108,40.762409,2
-73.863147,40.769514,-73.984238,40.68593,1
-73.959223,40.813573,-73.990033,40.72913,3
-73.960817,40.769052,-73.992747,40.748915,1
-73.976835,40.785145,-73.94677,40.837953,1
-73.99281311035156,40.7585334777832,-73.99662780761719,40.732086181640625,1
-73.982392,40.770415,-73.970098,40.749518,1
-74.001343,40.736439,-73.976686,40.78426,1
-73.990265,40.734582,-73.990265,40.734582,1
-73.988567,40.758895,-73.990317,40.751725,1
-73.954943,40.777927,-73.970595,40.751308,1
-73.96857,40.79927,-73.927172,40.830547,2
-73.98908996582033,40.72929000854492,-74.01367950439453,40.64622116088867,1
-73.964795,40.772622,-73.958883,40.780615,6
-73.983349,40.76168,-73.995648,40.764785,1
-73.989995,40.767353,-73.966015,40.794858,1
-73.9695,40.753938,-73.957395,40.769343,4
-73.998625,40.740582,-73.994452,40.734827,1
-73.984275,40.725062,-73.99965,40.743747,1
-73.987435,40.739477,-73.961433,40.7667,5
-73.996792,40.742432,-73.996442,40.735553,1
-73.96329498291016,40.769283294677734,-73.97618103027344,40.76010513305664,1
-73.98937,40.758335,-73.97633,40.751595,1
-73.986092,40.751682,-73.977242,40.760292,1
-73.962796,40.809852,-73.966796,40.804391,1
-74.000593,40.710705,-74.000593,40.710705,1
-74.00798034667967,40.74033737182618,-73.99835968017578,40.760887145996094,5
-73.978397,40.736908,-73.974078,40.75925,1
-73.96296691894531,40.758441925048835,-74.00789642333984,40.74005126953125,1
-73.984871,40.769374,-73.977638,40.756968,1
-73.945515,40.782203,-73.858314,40.82175,1
-73.967259,40.772366,-73.967243,40.760843,3
-73.973913,40.752794,-73.972425,40.746814,4
-73.945801,40.778125,-73.961685,40.772877,4
-73.983863,40.737937,-73.987495,40.719967,5
-73.992962,40.697722,-73.82416,40.679675,5
-73.987012,40.764537,-73.976993,40.760328,1
-73.999718,40.733592,-73.974748,40.755548,5
-73.977162,40.751877,-73.99729,40.756222,1
-73.989274,40.774438,-73.990813,40.750762,1
-73.963115,40.774034,-73.975251,40.760823,1
-73.985332,40.731635,-73.987374,40.722087,3
-73.999725,40.734744,-73.991272,40.745552,1
-74.003902,40.74222,-74.003065,40.734227,3
-74.005217,40.74045,-73.958272,40.772697,1
-73.991898,40.751112,-73.776264,40.645486,1
-74.00177764892578,40.727970123291016,-73.98890686035156,40.74528121948242,1
-74.008933,40.715947,-73.997015,40.694825,1
-73.991019,40.750116,-73.977796,40.750671,1
-73.96756,40.761863,-73.975358,40.758597,1
-73.963907,40.7626,-73.986042,40.7444,5
-73.984089,40.743024,-73.976466,40.739606,1
-73.904446,40.887295,-73.910581,40.875082,1
-73.994782,40.739991,-73.982627,40.758751,2
-73.971354,40.755264,-73.982533,40.762157,1
-73.946851,40.780683,-73.964404,40.807335,1
-73.977171,40.726193,-73.988713,40.741139,1
-73.987848,40.749113,-74.013815,40.70236,2
-73.977042,40.758942,-74.008879,40.711337,1
-73.99367,40.758912,-73.986002,40.723117,5
-73.980727,40.741917,-74.007623,40.706142,1
-74.006499,40.744866,-73.986549,40.767402,1
-73.963437,40.77526,-73.987,40.75196,3
-73.99988555908203,40.761661529541016,-73.97429656982422,40.78575134277344,2
-73.988355,40.757138,-73.982995,40.760723,5
-73.964397,40.756459,-73.954614,40.765704,1
-73.993839,40.720577,-74.011178,40.713436,1
-73.994505,40.740632,-73.991342,40.750382,2
-74.001527,40.729367,-73.99327,40.72247,2
-73.959972,40.77359,-73.968379,40.76228,1
-73.99546,40.744365,-73.994085,40.751197,2
-73.975207,40.751889,-73.993197,40.749832,1
-73.979453,40.76613,-73.979453,40.76613,3
-73.964174,40.771207,-73.955253,40.77937,1
-73.94930267333984,40.77172088623047,-73.98297119140625,40.76776123046875,3
-73.993678,40.720685,-73.977787,40.735346,1
-73.975721,40.740699,-73.974258,40.746579,1
-74.016942,40.708167,-73.988208,40.755935,1
-73.967795,40.762417,-73.971892,40.757245,6
-73.987645,40.760065,-73.95329,40.790442,1
-73.982323,40.77484,-73.965738,40.75552,2
-73.993693,40.731248,-74.006993,40.740802,2
-73.980692,40.783182,-73.993516,40.752161,1
-73.956352,40.778228,-73.9656,40.774245,1
-73.959835,40.762705,-73.965615,40.758678,1
-73.99238586425781,40.749263763427734,-73.9880142211914,40.73217010498047,3
-73.98632,40.722167,-73.981265,40.768708,1
-74.016355,40.709902,-73.973642,40.747095,1
-74.009975,40.713428,-73.991422,40.744473,2
-74.00059,40.710454,-74.023889,40.609115,1
-73.992012,40.727527,-73.980007,40.743067,5
-73.844427,40.721497,-73.82292,40.728792,2
-73.984883,40.7219,-73.974208,40.762468,1
-73.985548,40.752286,-73.975938,40.759458,2
-73.976952,40.785137,-73.77992,40.645532,1
-73.980284,40.734432,-73.971874,40.754002,1
-73.981812,40.772124,-73.993525,40.75236,1
-73.975214,40.749302,-73.987438,40.743526,1
-73.999163,40.734236,-73.985456,40.758802,1
-73.789759,40.647406,-73.992745,40.756759,4
-73.97238,40.749527,-73.990638,40.745328,1
-74.003815,40.725887,-73.988592,40.76404,1
-73.977893,40.75226,-74.004053,40.742219,1
-73.971247,40.751168,-74.002478,40.736295,2
-73.97996520996094,40.765350341796875,-73.9908905029297,40.7509880065918,1
-73.981203,40.78014,-73.942834,40.793979,1
-73.953648,40.77864,-73.970242,40.76452,2
-73.977921,40.766525,-73.98178,40.779914,1
-73.984393,40.724957,-73.991641,40.744465,3
-73.991263,40.749867,-73.98402,40.758522,1
-73.995048,40.739678,-73.989368,40.74711,1
-73.780015,40.714548,-73.79121,40.706762,1
-73.993875,40.756862,-73.982005,40.743957,1
-73.978705,40.75362,-73.973118,40.75,2
-73.98446,40.736997,-73.989642,40.761302,3
-74.001617,40.737217,-73.96449,40.773162,1
-73.98966979980469,40.7032356262207,-73.99187469482422,40.69940185546875,3
-73.974265,40.756048,-73.980885,40.746838,2
-74.002285,40.73961,-73.952757,40.779637,1
-73.982397,40.75134,-73.987763,40.719467,1
-74.012462,40.706857,-74.001145,40.733515,3
-73.873056,40.774139,-73.977741,40.675735,1
-73.991682,40.735248,-73.961415,40.760352,1
-73.97811889648438,40.74180603027344,-73.97978973388672,40.754241943359375,6
-73.97509765625,40.75291442871094,-73.96971130371094,40.757598876953125,1
-73.97559,40.755228,-73.96376,40.774065,1
-73.981929,40.732421,-74.005299,40.735935,1
-73.960561,40.797406,-73.955698,40.787809,1
-73.983515,40.750195,-73.987077,40.724475,1
-74.00717,40.712968,-73.954377,40.764092,1
-73.981187,40.763805,-74.000658,40.747673,1
-73.986397,40.72137,-73.976106,40.723657,1
-73.955908,40.776166,-73.97894,40.761806,1
-73.979011,40.744289,-73.976814,40.747603,1
-73.98587,40.767726,-73.999631,40.740486,1
-73.98599,40.73489,-73.96218,40.75941,1
-73.978623,40.777857,-73.971323,40.76027,1
-73.978836,40.764745,-73.984774,40.745978,1
-73.962002,40.763507,-73.981502,40.756178,1
-73.998241,40.724857,-73.979612,40.761535,1
-73.96018,40.761842,-73.95425,40.778945,1
-73.983809,40.762071,-73.974262,40.756675,1
-73.994138,40.693025,-73.977496,40.752235,4
-73.944691,40.787388,-73.954136,40.766481,1
-73.968622,40.754893,-73.98037,40.748517,1
-73.99291,40.731578,-73.951435,40.78263,1
-73.983575,40.76197,-73.975743,40.751538,1
-73.973927,40.752275,-73.914012,40.769357,1
-73.975662,40.7577,-73.973055,40.761387,1
-73.981807,40.762815,-73.973452,40.757988,1
-73.981352,40.7678,-73.875665,40.737232,1
-74.000397,40.747877,-73.993053,40.76775,1
-73.99869537353516,40.726192474365234,-73.97797393798828,40.73065185546875,1
-73.97242,40.786097,-74.004142,40.742573,2
-73.990838,40.744963,-73.973974,40.76033,1
-73.95979,40.710982,-74.00138,40.722542,1
-74.00586700439453,40.73594665527344,-73.98983764648438,40.748435974121094,2
-73.970128,40.797122,-73.984718,40.769117,5
-74.014867,40.70947,-73.986085,40.752848,1
-73.9785,40.7832,-73.967,40.7638,1
-73.996508,40.723653,-73.978105,40.751675,2
-73.9957,40.72665,-73.981397,40.68956,5
-73.958231,40.781638,-73.956962,40.777606,3
-73.98393,40.72946,-73.988233,40.734698,1
-73.959432,40.7702,-73.961802,40.764208,1
-73.988924,40.736764,-73.984112,40.730395,1
-73.991366,40.74994,-73.988285,40.735668,2
-73.963057,40.768983,-73.951757,40.778695,3
-73.985767,40.746891,-74.008847,40.711178,1
-73.990509,40.75002,-73.971962,40.68959,1
-73.978104,40.788844,-73.989125,40.773723,1
-73.9625,40.709987,-73.973488,40.686188,1
-73.955702,40.773677,-73.99188,40.749747,1
-73.969883,40.763439,-73.979125,40.749233,1
-74.010178,40.714493,-74.010435,40.71425,1
-73.981638,40.758678,-74.013577,40.702308,1
-73.982708,40.69266,-73.959408,40.694232,2
-73.955031,40.765614,-73.934726,40.858324,1
-73.96148,40.768555,-73.98747,40.720055,1
-73.991274,40.770362,-74.005518,40.720394,2
-73.978076,40.751882,-73.984573,40.76966,2
-73.995745,40.754818,-74.00517,40.727843,5
-73.961757,40.76281,-73.999328,40.7493,1
-73.98229,40.775228,-73.952105,40.80133,1
-73.991533,40.754477,-73.98709,40.749755,2
-73.9954,40.761106,-73.9954,40.761106,1
-73.987425,40.775363,-73.956223,40.76335,1
-74.003949,40.738217,-73.954818,40.780461,1
-73.95772,40.769562,-73.979718,40.755459,1
-73.967218,40.76343,-73.981083,40.744658,5
-74.002111,40.729755,-73.983877,40.761975,1
-73.97345,40.758027,-73.979807,40.732642,1
-73.992718,40.747785,-74.002767,40.730762,1
-73.981999,40.779002,-73.9593,40.815357,1
-73.982743,40.771572,-73.991562,40.759597,1
-73.979288,40.746174,-73.983477,40.758607,1
-73.988845,40.7768,-73.983585,40.761615,2
-73.977864,40.786628,-74.001341,40.752224,1
-73.981242,40.732647,-73.989369,40.756241,1
-73.996038,40.743512,-74.006,40.749382,1
-73.989517,40.726135,-73.970182,40.689612,5
-74.008232,40.716774,-74.016244,40.706217,1
-73.965366,40.754998,-73.947467,40.779522,1
-73.872815,40.774149,-73.963763,40.766092,1
-73.983172,40.67286,-74.009697,40.715057,1
-73.989272,40.740014,-73.98871,40.758938,2
-73.959132,40.761279,-73.963326,40.770818,3
-73.98368835449219,40.743412017822266,-73.97393798828125,40.738407135009766,1
-73.985251,40.748304,-73.972635,40.780981,1
-73.995357,40.761337,-73.995357,40.761337,2
-74.003299,40.727089,-73.991785,40.735042,1
-73.990095,40.734518,-73.983273,40.775277,1
-73.995172,40.74442,-73.966817,40.761111,1
-73.999917,40.733002,-74.006255,40.748788,1
-73.95687,40.774732,-73.967375,40.803187,2
-73.968955,40.754355,-73.8706,40.773777,1
-73.985363,40.760922,-73.870252,40.772987,1
-73.789531,40.665281,-73.98648,40.760861,1
-73.9793,40.749707,-73.973155,40.765165,1
-73.977441,40.758325,-73.989143,40.741194,4
-73.989533,40.758905,-73.972787,40.763022,1
-73.960238,40.71558,-73.883377,40.755238,1
-74.005983,40.745343,-74.005488,40.74824,1
-73.844413,40.721427,-73.986247,40.753317,5
-73.999627,40.743547,-73.98927,40.756862,2
-73.98091,40.762327,-74.012595,40.701798,1
-73.941232,40.787972,-73.936854,40.804192,1
-73.982212,40.774887,-73.993775,40.754127,3
-73.971502,40.76037,-73.971502,40.76037,1
-73.992165,40.748914,-73.978515,40.762605,1
-74.003217,40.739067,-74.003183,40.749202,2
-73.97123,40.763072,-73.988632,40.736928,1
-73.972357,40.759032,-73.959607,40.774175,1
-73.972147,40.793897,-73.960808,40.769703,1
-73.99277,40.758368,-73.979093,40.752755,1
-73.991825,40.755162,-73.969912,40.753225,1
-73.950986,40.825754,-73.966537,40.764302,1
-73.984808,40.757694,-73.993157,40.719659,1
-73.979117,40.752639,-73.978908,40.670169,1
-73.966748,40.753151,-73.965576,40.757828,2
-73.956102,40.778777,-73.957892,40.761682,6
-74.007446,40.709992,-74.002048,40.730141,1
-73.986163,40.759062,-73.861627,40.768318,5
-73.989463,40.736228,-73.9829,40.744779,1
-74.007288,40.74366,-73.970245,40.760218,2
-74.010524,40.729279,-73.992613,40.770798,1
-73.955585,40.772572,-73.975717,40.758625,1
-73.997135,40.736782,-73.921645,40.776485,3
-73.995237,40.739338,-73.98391,40.75137,1
-73.987813,40.731625,-74.005703,40.740122,1
-73.91383,40.765355,-73.966815,40.762537,1
-73.989522,40.747537,-73.981028,40.750323,1
-73.963322,40.798655,-73.98381,40.782035,1
-73.97419,40.731203,-73.988486,40.748331,1
-73.967122,40.754304,-73.979957,40.761917,1
-73.959977,40.77649,-73.962568,40.768825,1
-73.983515,40.77095,-73.983245,40.744415,1
-74.009262,40.70528,-73.979985,40.751127,1
-73.985832,40.744962,-73.989943,40.73548,1
-73.978817,40.750726,-73.982099,40.748559,1
-74.001332,40.707219,-74.010358,40.711856,1
-73.982225,40.752205,-73.990684,40.719021,1
-74.036185,40.742231,-74.036185,40.742231,1
-73.98145294189453,40.76426696777344,-73.97740173339844,40.782596588134766,1
-73.978357,40.766595,-73.967395,40.766857,1
-73.976927,40.775382,-73.987715,40.776313,1
-73.98265,40.777157,-73.999387,40.749127,1
-73.983267,40.759172,-73.87283,40.774365,2
-73.951363,40.769778,-73.977418,40.7511,1
-73.99663,40.723597,-73.971053,40.761695,1
-73.988887,40.731117,-74.011312,40.723452,1
-73.985455,40.738795,-73.961641,40.767072,1
-73.96215,40.779211,-73.99371,40.761984,1
-73.988212,40.745953,-74.005798,40.740248,3
-73.966622,40.761493,-73.952516,40.773154,2
-73.978301,40.753428,-73.99937,40.76116,1
-74.004968,40.746547,-73.975692,40.757637,1
-73.969847,40.692953,-73.992445,40.687636,1
-73.980517,40.74258,-74.013745,40.714875,5
-73.98993682861328,40.75238037109375,-73.99600219726562,40.74412155151367,1
-73.988662,40.748879,-73.971582,40.76195,1
-73.976853,40.764167,-73.959223,40.767423,1
-73.964135,40.761387,-73.992525,40.751592,5
-73.98794,40.759672,-73.961289,40.774259,2
-73.991268,40.72695,-73.952272,40.77239,1
-74.004356,40.730577,-74.000863,40.741887,1
-74.000273,40.761627,-73.986355,40.757845,2
-74.00159,40.727577,-73.986792,40.721392,4
-73.951887,40.777728,-73.993537,40.72146,1
-73.983966,40.775341,-73.96155,40.766879,1
-73.971607,40.759167,-74.004372,40.707277,1
-73.995606,40.744256,-74.010472,40.746864,1
-73.994383,40.750763,-74.008827,40.708228,1
-73.966275,40.755594,-73.950292,40.77245,1
-73.981127,40.774308,-73.993522,40.766125,1
-73.983887,40.740652,-73.98107,40.731828,1
-73.953348,40.744911,-73.935416,40.714752,1
-73.988427,40.737207,-73.952087,40.772869,1
-73.988581,40.733828,-73.95618,40.801275,1
-74.012605,40.706312,-73.979267,40.735972,1
-74.001382,40.731285,-73.972005,40.749449,1
-73.982313,40.735902,-73.974615,40.750542,1
-73.991915,40.726076,-74.00327,40.721479,1
-73.982383,40.739917,-74.005632,40.742002,3
-73.98615,40.734647,-73.998997,40.74952,1
-73.983878,40.7379,-74.013786,40.714949,2
-73.996086,40.760773,-74.004948,40.716265,1
-73.967258,40.756175,-73.948094,40.775011,5
-73.973003,40.780414,-73.974194,40.794228,1
-73.979587,40.735387,-73.861803,40.76842,2
-73.95325,40.782643,-73.988928,40.744197,1
-73.958973,40.768247,-73.961948,40.767262,1
-73.992968,40.750813,-73.9752,40.746104,1
-73.971373,40.755015,-73.982188,40.762841,1
-73.978203,40.762357,-73.988962,40.763662,2
-73.998838,40.744521,-73.994736,40.734568,1
-73.952946,40.782933,-73.984661,40.783097,1
-74.003837,40.726097,-73.992672,40.712895,6
-73.865976,40.770726,-73.834292,40.757629,2
-73.99681,40.725547,-73.999365,40.733687,1
-73.98435974121094,40.64900588989258,-73.86554718017578,40.77082443237305,1
-73.99565,40.724697,-73.959307,40.718364,1
-73.968292,40.763022,-73.981802,40.762402,1
-73.982164,40.735885,-73.973708,40.729327,1
-73.982337,40.767957,-73.988933,40.745167,2
-73.9498,40.772183,-73.968743,40.754168,1
-73.97906,40.784825,-73.956658,40.780862,5
-73.990643,40.723463,-73.992508,40.715442,1
-73.956332,40.771356,-73.945829,40.773493,1
-73.970935,40.759433,-73.97462,40.753102,1
-73.964189,40.756383,-73.956604,40.770415,2
-73.77680969238281,40.645111083984375,-73.94721221923828,40.78419876098633,2
-73.862855,40.769122,-73.979668,40.758807,1
-73.972782,40.760781,-73.999366,40.731712,1
-74.006878,40.730822,-73.971482,40.759317,3
-73.964878,40.77257,-73.976762,40.750187,5
-74.00199,40.74137,-74.01773,40.70507,1
-73.971542,40.750487,-73.988967,40.72994,1
-73.97692,40.760633,-73.977513,40.753593,1
-73.962867,40.794237,-73.96987,40.762947,6
-73.937835,40.758457,-73.9471,40.77257,1
-73.793323,40.657012,-73.795832,40.655422,5
-73.993865,40.756314,-73.988473,40.736546,2
-73.98765563964844,40.75528717041016,-74.00164031982422,40.75202941894531,1
-73.95476,40.777885,-73.971187,40.75829,1
-73.979297,40.767187,-73.977912,40.783312,1
-74.002512,40.724029,-73.971563,40.763698,1
-73.955513,40.776107,-73.955507,40.77612,1
-74.002464,40.718761,-73.971954,40.670603,2
-73.99477,40.755246,-73.958424,40.637203,1
-73.981351,40.724912,-74.004241,40.721283,1
-73.97372,40.67893,-73.985858,40.7439,2
-73.999523,40.728295,-73.983092,40.747552,1
-73.927753,40.764098,-73.980873,40.756422,1
-73.994695,40.744968,-73.982827,40.747552,1
-73.964045,40.773695,-73.966383,40.76075,1
-74.00577545166016,40.742919921875,-73.93792724609375,40.80875778198242,1
-73.98647,40.771852,-73.97916,40.776957,2
-73.998833,40.76008,-73.990447,40.751073,1
-73.990004,40.775648,-73.981735,40.778581,1
-73.996757,40.725632,-73.985622,40.767893,3
-73.991607,40.76318,-73.982718,40.76239,2
-74.005595,40.727074,-73.989409,40.740457,1
-73.972953,40.749292,-73.987458,40.721667,1
-73.99659,40.725433,-73.98793,40.756033,2
-73.981978,40.758066,-73.940771,40.799789,1
-73.98851,40.72968,-73.970587,40.790815,5
-73.991467,40.750575,-73.98575,40.741547,4
-73.990593,40.770137,-73.983647,40.773607,1
-73.979145,40.762112,-73.995648,40.758815,1
-73.980696,40.760031,-73.968108,40.786786,2
-73.978781,40.766801,-73.953289,40.788527,1
-73.9822998046875,40.77135467529297,-73.97239685058594,40.763763427734375,1
-73.984577,40.738552,-73.973763,40.752057,6
-73.972342,40.757108,-73.990275,40.756427,3
-74.014958,40.634282,-73.979486,40.751901,3
-73.980946,40.744671,-73.980716,40.734043,1
-73.965867,40.80524,-73.975182,40.73567,1
-73.974354,40.783629,-74.005386,40.723016,1
-73.969925,40.752608,-73.974925,40.748683,2
-73.950615,40.771517,-73.980232,40.738928,1
-73.950808,40.831861,-73.987036,40.776786,1
-74.006685,40.744209,-73.982435,40.727843,2
-73.96119,40.760639,-73.954191,40.764011,1
-73.98209381103516,40.772239685058594,-73.95632934570312,40.784088134765625,1
-74.008906,40.718526,-73.99125,40.739243,1
-73.980689,40.738353,-73.973271,40.74363,1
-73.97406768798828,40.79132080078125,-73.95476531982422,40.76717376708984,5
-73.78799,40.641517,-73.982533,40.686767,1
-73.982095,40.747637,-74.016552,40.704692,1
-73.973333,40.748739,-73.983816,40.749872,2
-73.994125,40.732062,-73.983802,40.765177,1
-73.966967,40.7699,-73.959668,40.7671,2
-73.977418,40.758243,-73.972128,40.756167,2
-73.9998550415039,40.76123809814453,-73.99272155761719,40.76331329345703,1
-73.86229705810547,40.76865005493164,-73.95587158203125,40.776329040527344,1
-73.972749,40.748625,-73.991297,40.760345,1
-73.976233,40.74837,-73.999069,40.731759,2
-73.989834,40.725718,-73.996171,40.748534,1
-73.95662,40.785816,-73.95662,40.785816,1
-73.973259,40.76131,-73.958979,40.780655,1
-73.997458,40.73732,-73.932327,40.684058,1
-73.776775,40.645204,-73.980281,40.748387,1
-73.993474,40.752585,-74.000706,40.757666,2
-73.973809,40.763768,-73.997149,40.725021,1
-73.958538,40.775515,-73.960602,40.767287,1
-73.987349,40.724714,-73.974986,40.780095,2
-74.00788,40.70529,-74.00167,40.71941,1
-73.994913,40.727385,-73.930932,40.855272,1
-73.972552,40.60932,-73.96968,40.610902,1
-73.970072,40.799515,-73.976465,40.765802,1
-73.979694,40.766071,-73.991063,40.76084,1
-73.97257232666016,40.7860107421875,-73.97541046142578,40.75271987915039,2
-73.991445,40.731617,-73.99381,40.72075,5
-74.003475,40.722452,-73.991407,40.742702,5
-74.017012,40.705232,-74.011234,40.716357,1
-73.954012,40.781672,-73.95345,40.775645,1
-73.99127197265625,40.75959014892578,-73.98656463623047,40.76648712158203,1
-73.948372,40.829539,-73.982951,40.722095,1
-73.998998,40.739304,-74.010701,40.713437,1
-73.982247,40.748496,-73.990214,40.756853,1
-73.962563,40.79985,-73.98419,40.770172,5
-74.016019,40.71517,-74.005905,40.740086,1
-73.994705,40.714722,-73.948182,40.79309,1
-73.99465,40.740348,-74.002786,40.749817,2
-73.987424,40.724669,-73.996588,40.741335,1
-73.95414,40.784523,-73.994388,40.755817,5
-74.011087,40.75332,-74.009745,40.752972,1
-73.981422,40.762434,-73.983398,40.766286,2
-73.786991,40.641237,-73.786991,40.641237,1
-73.990669,40.756184,-73.980799,40.744792,1
-73.979182,40.744402,-73.985702,40.755618,1
-73.988525,40.763947,-73.968572,40.755157,1
-73.991228,40.73311,-74.014035,40.714262,1
-73.990893,40.750679,-74.009837,40.721591,1
-73.986708,40.761343,-73.986475,40.756558,5
-73.983035,40.743302,-73.974722,40.758212,1
-73.96979522705078,40.753074645996094,-73.98008728027344,40.73241424560547,1
-73.984063,40.725435,-73.995495,40.695155,1
-74.006712,40.744075,-73.97833,40.777147,1
-73.990567,40.756328,-73.982607,40.758833,5
-73.987246,40.75704,-73.776275,40.64553,2
-73.980433,40.720586,-73.995861,40.725361,1
-73.968366,40.767266,-73.965945,40.808144,1
-73.991476,40.760116,-74.005652,40.745136,1
-73.78942108154298,40.64691162109375,-73.97857666015625,40.7623291015625,1
-73.97026062011719,40.79572677612305,-73.9510498046875,40.820453643798835,5
-73.962297,40.778874,-73.980587,40.759107,1
-73.988075,40.721298,-73.941575,40.712088,1
-73.994759,40.740002,-73.984682,40.750038,1
-73.980064,40.777773,-73.989376,40.762756,1
-73.975692,40.752039,-73.975834,40.765055,3
-73.78053,40.646173,-73.979383,40.781868,1
-73.955577,40.768467,-73.96708,40.772356,1
-73.979993,40.78408,-73.977512,40.780297,1
-73.974728,40.718712,-73.984675,40.72834,5
-74.00227,40.739987,-73.995102,40.760077,2
-73.99477,40.724859,-73.933306,40.705385,1
-73.9968490600586,40.7624626159668,-74.00544738769531,40.75105285644531,1
-73.973585,40.762598,-73.972485,40.749637,1
-74.007978,40.723213,-73.999335,40.740062,2
-73.962355,40.767422,-73.982252,40.774682,1
-73.95152,40.714095,-73.95641,40.684525,5
-73.973912,40.782927,-73.962,40.779438,1
-73.947407,40.775995,-73.980187,40.767462,1
-73.98385,40.730838,-73.99202,40.729847,1
-73.98661,40.761557,-73.973072,40.75867,2
-73.987683,40.724437,-73.999862,40.730292,5
-73.983132,40.766937,-73.998055,40.76574,1
-73.995911,40.769254,-73.998424,40.724802,1
-73.970915,40.765005,-73.961475,40.777687,1
-73.9751,40.7416,-73.9848,40.7324,2
-73.964432,40.764015,-73.956997,40.774762,1
-73.97562,40.756347,-73.974821,40.754062,1
-73.99766540527344,40.756778717041016,-73.9880142211914,40.779518127441406,1
-73.992313,40.731297,-73.99459,40.73948,3
-73.9852,40.77757,-73.977178,40.774525,1
-73.989137,40.71898,-73.95107,40.774742,1
-73.966897,40.793677,-73.978738,40.756355,1
-73.99930572509767,40.73378372192382,-73.97616577148438,40.76188278198242,2
-74.014561,40.714199,-73.971021,40.755107,1
-73.997212,40.736937,-73.96831,40.786755,2
-73.968512,40.754992,-74.004207,40.742545,1
-74.003848,40.720855,-73.98098,40.668304,1
-73.991416,40.751144,-74.001832,40.755832,2
-73.983928,40.749857,-73.996687,40.731963,1
-73.979708,40.749507,-73.99055,40.72488,1
-73.970602,40.756042,-74.007547,40.740137,1
-73.974617,40.755686,-73.946792,40.772531,3
-73.974417,40.753817,-73.973487,40.747012,1
-73.991063,40.757755,-73.978296,40.774794,1
-73.985462,40.770529,-73.994944,40.746309,1
-73.973735,40.752418,-73.946904,40.775782,1
-73.990245,40.757205,-73.98446,40.769242,1
-73.99317169189453,40.72783279418945,-73.96714782714844,40.76380157470703,1
-73.873088,40.774202,-73.974963,40.75594,1
-73.989693,40.729203,-73.981881,40.77962,1
-73.99906,40.727899,-73.98772,40.721339,2
-73.965935,40.774058,-73.976955,40.766059,1
-73.974862,40.755739,-73.782389,40.644182,2
-73.987802,40.769835,-74.007977,40.703502,5
-74.000412,40.71841,-73.999255,40.719967,2
